gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,NumAddOnServices,HasSecuritySupport,HasStreaming,IsMonthToMonth,IsLongTermContract,IsAutoPayment,IsElectronicCheck,AvgChargePerMonth,ChargeGap,TenureGroup,MonthlyCharges_IsMonthToMonth,MonthlyCharges_SeniorCitizen,Tenure_MonthlyCharges
Male,1,No,No,70,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,45.25,3264.45,0,0,0,0,1,1,2,0,1,0,1,0,1,45.97816901408451,96.94999999999982,49_plus,0.0,45.25,3167.5
Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.0,1164.05,1,0,0,1,0,0,2,1,0,1,0,0,0,77.60333333333332,-39.950000000000045,13_24,86.0,0.0,1204.0
Female,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,61.5,1087.45,1,1,0,1,0,0,3,1,0,0,1,0,0,57.23421052631579,-19.549999999999955,13_24,0.0,0.0,1107.0
Male,0,No,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,1,0,1,1,1,1,5,1,1,0,1,1,0,61.56170212765958,98.90000000000009,25_48,0.0,0.0,2794.5
Male,1,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.0,1237.85,0,1,1,0,1,1,4,0,1,1,0,0,1,88.41785714285713,-36.15000000000009,13_24,98.0,98.0,1274.0
Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.7,1495.1,0,0,0,0,1,0,1,0,1,1,0,1,0,74.755,-0.20000000000004547,13_24,78.7,0.0,1495.3
Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,1,1,0,1,0,1,4,1,1,0,1,0,0,53.3375,0.05000000000001137,0_12,0.0,0.0,213.29999999999998
Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.65,1218.45,0,0,0,0,0,0,0,0,0,0,1,1,0,19.340476190476192,-61.84999999999991,49_plus,0.0,0.0,1280.3
Female,1,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,735.9,0,0,0,0,0,0,0,0,0,0,1,0,0,18.869230769230768,-31.700000000000045,25_48,0.0,20.2,767.6
Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,112.3,0,0,0,0,0,0,0,0,0,1,0,0,1,14.0375,-22.450000000000003,0_12,19.25,0.0,134.75
Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),55.65,2688.85,0,0,0,0,0,1,1,0,1,0,1,1,0,57.2095744680851,128.94999999999982,25_48,0.0,0.0,2559.9
Female,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,1,0,0,0,0,0,1,1,0,1,0,0,1,69.9423076923077,-30.34999999999991,0_12,78.3,0.0,939.5999999999999
Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,0,0,0,0,0,0,0,0,0,0,1,1,0,17.222727272727273,-6.550000000000011,0_12,0.0,0.0,196.0
Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,0,0,1,0,0,0,1,0,0,1,0,0,1,70.42999999999999,40.10000000000002,0_12,73.8,0.0,664.1999999999999
Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,1,0,0,0,0,0,1,1,0,1,0,0,1,51.028,48.100000000000136,13_24,51.15,0.0,1227.6
Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,365.4,0,1,0,0,1,0,2,0,1,1,0,0,1,73.08,-1.2000000000000455,0_12,91.65,0.0,366.6
Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,1,1,0,0,0,0,2,1,0,1,0,0,0,81.86382978723404,-27.90000000000009,25_48,84.25,0.0,3875.5
Female,1,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),92.45,6140.85,1,1,0,1,1,0,4,1,1,0,1,1,0,90.30661764705883,-53.30000000000018,49_plus,0.0,92.45,6194.150000000001
Female,0,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),80.45,1137.05,0,1,0,1,1,1,4,1,1,1,0,1,0,75.80333333333333,10.75,13_24,80.45,0.0,1126.3
Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,780.25,0,0,0,0,0,0,0,0,0,1,0,0,0,17.33888888888889,-82.15000000000009,25_48,19.6,0.0,862.4000000000001
Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,157.65,0,0,0,0,0,0,0,0,0,1,0,0,0,15.765,-13.800000000000011,0_12,19.05,0.0,171.45000000000002
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.95,81.95,0,0,0,0,0,1,1,0,1,1,0,0,1,40.975,0.0,0_12,81.95,0.0,81.95
Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,0,1,1,1,1,1,5,1,1,0,1,1,0,107.8051724137931,16.899999999999636,49_plus,0.0,0.0,6235.8
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.05,0.0,0_12,20.1,0.0,20.1
Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,0,1,1,1,1,1,5,1,1,0,1,0,1,109.06071428571428,47.69999999999982,49_plus,0.0,109.95,7586.55
Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.3,7337.55,1,0,1,1,1,1,5,1,1,0,1,0,1,111.175,233.05000000000018,49_plus,0.0,0.0,7104.5
Male,0,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),91.6,4627.8,1,0,1,1,0,0,3,1,0,0,1,1,0,87.31698113207547,-135.39999999999964,49_plus,0.0,0.0,4763.2
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.15,68.45,0,0,0,0,0,0,0,0,0,1,0,1,0,13.690000000000001,-12.149999999999991,0_12,20.15,0.0,80.6
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.85,18.85,0,0,0,0,0,0,0,0,0,1,0,0,1,9.425,0.0,0_12,18.85,0.0,18.85
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.75,45.75,0,0,0,0,0,0,0,0,0,1,0,0,1,22.875,0.0,0_12,45.75,0.0,45.75
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,99.15,7422.1,1,1,1,0,0,1,4,1,1,0,1,0,1,101.67260273972603,283.3000000000002,49_plus,0.0,0.0,7138.8
Female,0,No,No,53,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,53.6,2879.2,1,1,1,1,1,0,5,1,1,0,1,0,1,53.318518518518516,38.399999999999636,49_plus,0.0,0.0,2840.8
Male,0,No,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),67.2,4671.7,1,1,1,1,1,1,6,1,1,0,1,1,0,63.9958904109589,-166.70000000000073,49_plus,0.0,0.0,4838.400000000001
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,0,0,0,0,0,0,0,0,0,1,0,0,1,48.38333333333333,5.849999999999994,0_12,69.65,0.0,139.3
Male,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,1,1,1,1,1,1,6,1,1,0,1,1,0,107.47671232876712,-347.8000000000002,49_plus,0.0,113.8,8193.6
Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,0,0,0,0,0,0,0,0,0,1,0,0,0,22.925,0.0,0_12,45.85,0.0,45.85
Female,0,Yes,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,1680.25,0,0,0,0,0,0,0,0,0,0,1,0,0,24.709558823529413,11.950000000000045,49_plus,0.0,0.0,1668.3
Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,407.05,0,0,0,0,0,0,0,0,0,0,1,0,0,21.423684210526318,45.25,13_24,0.0,0.0,361.8
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,0,0,0,0,0,0,0,0,0,1,0,0,1,46.35,-1.6499999999999773,0_12,70.35,70.35,140.7
Female,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,74.05,872.65,0,0,0,1,1,1,3,1,1,0,1,0,0,67.12692307692308,-15.949999999999932,0_12,0.0,0.0,888.5999999999999
Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),66.5,2762.75,0,0,1,1,0,1,3,1,1,0,1,1,0,64.25,-30.25,25_48,0.0,0.0,2793.0
Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,0,1,0,1,1,1,4,1,1,0,1,0,0,80.865625,124.74999999999955,25_48,0.0,0.0,2462.9500000000003
Male,0,Yes,No,69,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,1,1,0,0,0,0,2,1,0,0,1,1,0,54.34857142857143,102.55000000000018,49_plus,0.0,0.0,3701.85
Female,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),84.8,5598.3,1,1,1,0,0,0,3,1,0,0,1,1,0,82.32794117647059,-83.29999999999927,49_plus,0.0,0.0,5681.599999999999
Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,1086.75,0,0,0,0,0,0,0,0,0,0,1,1,0,20.89903846153846,89.69999999999993,49_plus,0.0,0.0,997.0500000000001
Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.8,1600.95,0,0,0,0,0,0,0,0,0,0,1,1,0,24.256818181818183,-11.049999999999955,49_plus,0.0,0.0,1612.0
Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,541.5,0,0,0,0,0,0,0,0,0,1,0,0,0,20.826923076923077,26.5,25_48,20.6,0.0,515.0
Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,0,0,1,1,1,1,4,1,1,1,0,1,0,99.75254237288135,-36.399999999999636,49_plus,102.1,0.0,5921.799999999999
Male,1,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.45,5481.25,1,0,1,1,1,1,5,1,1,0,1,1,0,103.41981132075472,49.849999999999454,49_plus,0.0,104.45,5431.400000000001
Male,1,No,No,37,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,36.65,1315.0,0,1,1,0,0,0,2,0,0,1,0,0,1,34.60526315789474,-41.049999999999955,25_48,36.65,36.65,1356.05
Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,0,0,0,0,0,0,0,0,0,0,1,0,1,19.5,1.9000000000000057,0_12,0.0,0.0,95.6
Female,1,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,0,0,1,0,0,1,2,0,1,1,0,1,0,86.54375,-105.99999999999909,49_plus,89.6,89.6,5644.799999999999
Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,0,1,0,0,1,1,3,0,1,0,1,1,0,90.14722222222223,-127.30000000000018,49_plus,0.0,0.0,4995.25
Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.1,2723.75,0,1,0,0,1,0,2,0,1,1,0,0,1,82.53787878787878,-31.449999999999818,25_48,86.1,0.0,2755.2
Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,0,0,0,1,1,1,3,1,1,0,1,1,0,85.1,-193.9000000000001,25_48,0.0,0.0,2832.0
Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.0,1078.9,0,0,0,0,1,1,2,0,1,1,0,0,1,89.90833333333335,44.90000000000009,0_12,94.0,0.0,1034.0
Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,1,1,1,1,0,0,4,1,0,0,1,1,0,44.59142857142857,-69.84999999999991,49_plus,0.0,0.0,3191.25
Female,0,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,0,1,1,1,1,0,4,1,1,0,1,1,0,52.329032258064515,112.05000000000018,49_plus,0.0,0.0,3132.35
Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,0,0,1,0,1,1,3,0,1,1,0,1,0,92.35,38.80000000000007,0_12,98.3,0.0,884.6999999999999
Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,0,0,0,1,0,0,1,1,0,1,0,0,0,47.828947368421055,3.3500000000000227,13_24,50.3,0.0,905.4
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.85,1158.85,0,0,0,0,0,0,0,0,0,0,1,0,0,19.64152542372881,7.549999999999727,49_plus,0.0,0.0,1151.3000000000002
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.05,3554.6,1,0,0,0,1,1,3,1,1,1,0,0,1,98.73888888888888,87.84999999999991,25_48,99.05,99.05,3466.75
Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,1,1,1,1,0,1,5,1,1,0,1,1,0,70.32,-10.599999999999909,13_24,0.0,0.0,1065.3999999999999
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,0,0,0,0,0,0,0,0,0,0,1,1,0,20.193220338983053,2.400000000000091,49_plus,0.0,0.0,1189.0
Female,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,1,1,0,0,1,1,4,1,1,1,0,0,1,70.35499999999999,31.699999999999932,0_12,74.65,0.0,671.85
Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,1,0,0,0,0,0,1,1,0,1,0,0,1,73.21826923076922,-145.1500000000001,49_plus,77.5,77.5,3952.5
Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,637.55,0,0,0,0,0,0,0,0,0,0,1,0,0,20.566129032258065,66.04999999999995,25_48,0.0,0.0,571.5
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,0,0,0,0,0,0,0,0,0,1,0,1,0,40.22,-5.900000000000006,0_12,51.75,0.0,207.0
Female,1,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.85,1043.8,1,1,0,0,0,0,2,1,0,1,0,0,1,69.58666666666666,-60.09999999999991,13_24,78.85,78.85,1103.8999999999999
Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,2326.05,1,0,0,0,1,1,3,1,1,1,0,0,1,96.91875,138.75000000000045,13_24,95.1,95.1,2187.2999999999997
Male,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.8,1207.0,0,0,0,0,0,0,0,0,0,1,0,0,1,67.05555555555556,3.400000000000091,13_24,70.8,0.0,1203.6
Male,0,Yes,No,8,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,0,1,0,0,0,0,1,0,0,1,0,1,0,43.71666666666667,-2.9499999999999886,0_12,49.55,0.0,396.4
Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,1,0,1,1,0,1,4,1,1,0,1,1,0,76.27903225806452,132.95000000000073,49_plus,0.0,0.0,4596.349999999999
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,7658.3,1,1,1,1,0,1,5,1,1,0,1,1,0,104.90821917808219,-78.10000000000036,49_plus,0.0,0.0,7736.400000000001
Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,0,0,0,1,0,0,1,1,0,1,0,1,0,24.5,0.0,0_12,49.0,0.0,49.0
Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.0,417.65,0,0,0,0,0,0,0,0,0,1,0,0,1,19.888095238095236,17.649999999999977,13_24,20.0,0.0,400.0
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.9,6110.75,1,0,1,1,1,1,5,1,1,0,1,1,0,83.70890410958904,-74.05000000000018,49_plus,0.0,0.0,6184.8
Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),79.05,5552.5,0,1,0,0,0,0,1,0,0,0,1,1,0,77.11805555555556,-60.05000000000018,49_plus,0.0,0.0,5612.55
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),117.5,8670.1,1,1,1,1,1,1,6,1,1,0,1,1,0,118.76849315068493,210.10000000000036,49_plus,0.0,0.0,8460.0
Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.35,2552.9,0,0,0,0,0,0,0,0,0,1,0,0,0,67.18157894736842,-50.04999999999973,25_48,70.35,0.0,2602.95
Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),80.15,5600.15,1,1,1,0,1,1,5,1,1,0,1,1,0,78.87535211267605,-10.350000000000364,49_plus,0.0,0.0,5610.5
Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,90.15,4554.85,0,0,1,0,0,1,2,0,1,0,1,0,1,87.59326923076924,-42.80000000000018,49_plus,0.0,0.0,4597.650000000001
Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,0,0,0,0,0,0,0,0,0,0,1,1,0,68.69655172413793,20.999999999999773,25_48,0.0,0.0,1971.2000000000003
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.95,68.95,0,0,0,0,0,0,0,0,0,1,0,0,1,34.475,0.0,0_12,68.95,0.0,68.95
Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,780.1,0,0,0,0,0,0,0,0,0,0,1,0,0,19.026829268292683,16.100000000000023,25_48,0.0,0.0,764.0
Female,0,No,No,8,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,408.25,0,0,0,1,0,0,1,1,0,1,0,0,1,45.361111111111114,13.050000000000011,0_12,49.4,0.0,395.2
Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.3,940.35,0,0,1,0,0,0,1,0,0,1,0,0,1,67.16785714285714,-25.549999999999955,13_24,74.3,74.3,965.9
Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,35.9,35.9,0,0,1,1,0,0,2,1,0,1,0,0,0,17.95,0.0,0_12,35.9,0.0,35.9
Female,1,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,0,0,0,0,0,0,0,0,0,0,1,0,0,18.366666666666667,-20.449999999999932,13_24,0.0,20.65,351.04999999999995
Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,0,1,0,0,1,1,3,0,1,1,0,1,0,85.95,-53.25,13_24,94.65,0.0,1514.4
Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,50.75,50.75,1,0,0,0,0,0,1,1,0,1,0,0,0,25.375,0.0,0_12,50.75,0.0,50.75
Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,0,0,0,0,0,0,0,0,0,1,0,1,0,70.22173913043478,-52.5,13_24,75.8,0.0,1667.6
Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,1529.2,0,0,0,0,1,1,2,0,1,1,0,0,1,89.95294117647059,-9.200000000000045,13_24,96.15,96.15,1538.4
Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.15,4730.9,1,1,0,0,1,1,4,1,1,1,0,0,1,102.84565217391304,-0.8500000000003638,25_48,105.15,0.0,4731.75
Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,0,0,0,0,0,0,0,0,0,1,0,0,1,50.05,-8.449999999999989,0_12,69.55,0.0,208.64999999999998
Female,0,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415.0,0,1,0,0,1,1,3,0,1,1,0,0,1,88.4375,-87.25,13_24,100.15,0.0,1502.25
Female,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,0,0,1,1,1,1,4,1,1,1,0,1,0,98.71153846153847,-57.25,25_48,104.95,0.0,2623.75
Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.0,86.0,0,1,0,0,0,1,2,0,1,1,0,0,1,43.0,0.0,0_12,86.0,86.0,86.0
Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,0,0,0,0,0,0,0,0,0,0,1,1,0,19.644791666666666,7.650000000000091,25_48,0.0,0.0,935.3
Male,1,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,0,0,1,0,0,0,1,0,0,1,0,1,0,57.324999999999996,-55.55000000000001,0_12,79.9,79.9,399.5
Female,0,Yes,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,1,1,1,1,1,1,6,1,1,0,1,1,0,83.97361111111111,25.300000000000182,49_plus,0.0,0.0,6020.8
Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,66.95,0,0,0,0,0,0,0,0,0,1,0,0,1,16.7375,-7.299999999999997,0_12,24.75,0.0,74.25
Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,0,0,0,0,0,0,0,0,0,1,0,0,1,34.9,0.0,0_12,69.8,0.0,69.8
Male,0,Yes,Yes,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,69.65,3442.15,0,0,1,1,1,0,3,1,1,0,1,0,1,67.49313725490197,-40.350000000000364,49_plus,0.0,0.0,3482.5000000000005
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.2,55.7,0,0,0,0,0,0,0,0,0,1,0,0,1,11.14,-25.099999999999994,0_12,20.2,0.0,80.8
Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,1,1,0,1,1,1,5,1,1,1,0,1,0,104.56136363636364,-49.75,25_48,108.15,108.15,4650.45
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,129.55,0,0,0,0,0,0,0,0,0,1,0,1,0,18.50714285714286,11.350000000000023,0_12,19.7,0.0,118.19999999999999
